pid,guid,creationTime,days,content,nickname,productColor,referenceId,referenceName,referenceTime,score,userClient,userLevelId,userLevelName,userProvince,userRegisterTime,内存,版本,颜色
6351212,b7865840-a572-4987-bea2-6e0df56c900d,2018-02-16 20:41:17,16,此用户未填写评价内容,j***7,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-01-31 09:54:19,5,4,105,PLUS会员,,,256gb,公开版,深空灰色
6351212,0638af3b-85ce-46d8-9246-0d51cdb4370d,2018-02-16 20:23:07,16,不错不错不错哦？,丢***宝,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-01-31 10:46:40,5,2,105,PLUS会员,,,256gb,公开版,深空灰色
6351212,6d42dd6e-f0ea-4184-9bd9-ed96c156a007,2018-02-16 20:12:27,16,赶紧吐吐噜啦啦啦啦啦啦啦啦咯莫纳区,伙***o,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-01-31 22:33:58,5,2,105,PLUS会员,,,256gb,公开版,深空灰色
6351212,ff5c1063-6691-413b-9c84-18349435190c,2018-02-16 20:08:05,1,;物流大哥辛苦了，大年初一还要送货，非常感谢╰(*&acute;︶`*)??，点赞,8***p,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-15 23:25:21,5,4,105,钻石会员,,,256gb,公开版,深空灰色
6351212,f4bccb8a-80e7-4fb1-92e2-c4d9303f0b14,2018-02-16 18:17:24,2,11111,h***1,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-14 12:18:40,5,2,105,钻石会员,,,256gb,公开版,深空灰色
6351212,9074ebba-27d9-49a7-bc18-e45bded3902d,2018-02-16 17:00:33,1,此用户未填写评价内容,j***u,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-15 10:03:13,5,2,62,金牌会员,,,256gb,公开版,深空灰色
6351212,d7088105-b410-490b-9949-8ad4e0e2dfdb,2018-02-16 16:59:08,43,此用户未填写评价内容,感***骚,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-01-04 15:25:41,5,2,62,金牌会员,,,256gb,公开版,深空灰色
6351212,255ff46b-73b6-45aa-92e9-cd7ae14befa4,2018-02-16 15:56:27,9,物流准时，货品完好，质量无问题。祝京东越来越好，实惠越来越多。,j***l,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-07 10:57:17,5,2,105,PLUS会员,,,256gb,公开版,深空灰色
6351212,f64df068-23ed-4dcb-a79b-79e8dbd3f2b9,2018-02-16 15:33:29,15,体验中，，，，，，，，，，，，，，，，，，，，，，，，,蜡***W,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-01 21:12:58,5,4,105,PLUS会员,,,256gb,公开版,深空灰色
6351212,a4b9c924-b08b-42ba-89a2-f0db9baaecb1,2018-02-16 14:02:47,6,此用户未填写评价内容,小***肉,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-10 19:21:15,5,2,105,PLUS会员,,,256gb,公开版,深空灰色
6351212,11acfb98-dd07-4fd5-aa35-73c03e0e49bb,2018-02-16 14:02:30,7,此用户未填写评价内容,城***8,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-09 12:52:42,5,2,105,PLUS会员,,,256gb,公开版,深空灰色
6351212,aeebf160-1a23-4aff-bd7a-9f1db1f2912d,2018-02-16 13:33:08,4,此用户未填写评价内容,Z***8,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-12 09:35:23,5,2,105,PLUS会员,,,256gb,公开版,深空灰色
6351212,e5f2d36c-12d8-47eb-a0dd-9c32ea3c1e75,2018-02-16 12:56:26,13,此用户未填写评价内容,5***4,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-03 15:16:08,5,4,62,金牌会员,,,256gb,公开版,深空灰色
6351212,d7ebb360-2fe2-48cf-918a-74e213b04752,2018-02-16 12:13:56,3,okokokoloo,g***1,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-13 02:18:57,5,2,105,PLUS会员,,,256gb,公开版,深空灰色
6351212,f0d166fe-1763-45a3-8f09-c8caffda1010,2018-02-16 10:43:26,14,不错，物流快，正品，便宜，好好好。,s***j,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-02 14:17:34,5,2,105,钻石会员,,,256gb,公开版,深空灰色
6351212,cd90efc6-8ae6-424f-901c-1646eaeb8673,2018-02-16 10:24:19,24,&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;,j***8,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-01-23 11:10:50,5,2,105,钻石会员,,,256gb,公开版,深空灰色
6351212,ced2d0fb-263c-4836-a43d-aa356625de4e,2018-02-16 08:02:18,14,外观手感玩爆其他手机！大小尺寸刚好，佩服苹果的人体工程学，一口气买2个跟女朋友一人一个！白色好看！,w***v,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-02 21:22:01,5,2,105,钻石会员,,,256gb,公开版,深空灰色
6351212,abd00a52-dc00-4a38-b238-90d2fde398b6,2018-02-16 06:27:31,57,此用户未填写评价内容,Q***o,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2017-12-21 23:08:54,3,4,62,金牌会员,,,256gb,公开版,深空灰色
6351212,bfd917d0-51ca-47aa-97cb-59cbaa7e863c,2018-02-16 05:53:39,3,66666666666666666666666666,b***j,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-13 11:38:16,5,2,105,PLUS会员,,,256gb,公开版,深空灰色
6351212,1303b41c-a064-44c2-8dcf-93a1420f0e72,2018-02-16 04:38:31,18,此用户未填写评价内容,D***0,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-01-29 03:14:31,5,2,105,钻石会员,,,256gb,公开版,深空灰色
6351212,2cbb2e95-6be9-4f1c-b2f4-0d065beae33f,2018-02-16 01:20:07,9,此用户未填写评价内容,T***允,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-07 01:51:45,5,4,105,钻石会员,,,256gb,公开版,深空灰色
6351212,365ae5db-1e50-4540-a0c7-c291e2d8a824,2018-02-16 01:09:38,2,此用户未填写评价内容,乐***刚,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-14 02:45:48,5,2,105,PLUS会员,,,256gb,公开版,深空灰色
6351212,b34ef573-4d01-423d-8a89-1892d7dec8e0,2018-02-16 00:19:34,19,此用户未填写评价内容,s***i,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-01-28 23:13:17,5,4,105,钻石会员,,,256gb,公开版,深空灰色
6351212,a54d1887-9d97-41d9-b93f-90e17e262878,2018-02-16 00:16:10,3,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,霏***2,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-13 11:26:57,5,4,105,PLUS会员,,,256gb,公开版,深空灰色
6351212,241a0c6e-10f9-463b-bb4f-1abb8de2d2bd,2018-02-16 00:05:10,55,此用户未填写评价内容,j***s,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2017-12-23 18:56:37,5,2,62,金牌会员,,,256gb,公开版,深空灰色
6351212,d1a1738e-1752-46c5-be5e-7a57634fbb2d,2018-02-15 23:55:24,17,good,y***1,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-01-29 09:36:46,5,2,105,钻石会员,,,256gb,公开版,深空灰色
6351212,6844ab08-c43d-4148-92a3-06d38fd5a18a,2018-02-15 23:12:29,3,此用户未填写评价内容,石***浪,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-12 15:06:24,5,2,105,钻石会员,,,256gb,公开版,深空灰色
6351212,b7754dcc-679a-4b8d-af3f-71b1c9ee91c0,2018-02-15 23:10:49,1,此用户未填写评价内容,柒***水,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-14 00:46:52,5,2,105,钻石会员,,,256gb,公开版,深空灰色
6351212,835145ac-77bf-44a5-adca-0d38e4428ba5,2018-02-15 23:05:38,4,此用户未填写评价内容,j***8,深空灰色,5089239,【Airpods套装】Apple iPhone X (A1865) 256GB 深空灰色 移动联通电信4G手机,2018-02-11 20:09:15,5,4,62,金牌会员,,,256gb,公开版,深空灰色
6493539,ed669e39-535b-48ec-afac-719a7ad0c482,2018-02-23 12:53:52,3,此用户未填写评价内容,裴***锁,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-20 18:15:35,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,acf64952-967a-4c70-a7a6-ecf2d2029c5d,2018-02-23 12:50:49,17,此用户未填写评价内容,矢***6,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-06 12:11:16,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,e3cd16a8-f410-4d00-a056-08114abd28e7,2018-02-23 12:50:06,1,此用户未填写评价内容,愚***h,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-22 11:21:33,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,f6a86093-154d-4444-b8e9-ae91bb72cb71,2018-02-23 12:44:57,13,此用户未填写评价内容,j***6,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-10 13:01:46,5,2,61,银牌会员,,,64gb,公开版,深空灰色
6493539,aa5a230c-46f5-4672-bb57-81539f3c61d6,2018-02-23 12:36:16,14,此用户未填写评价内容,天***情,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-09 09:47:23,5,4,62,金牌会员,,,64gb,公开版,深空灰色
6493539,20f317d0-dcda-4bd4-b122-a71b8a944077,2018-02-23 12:34:33,1,此用户未填写评价内容,沧***月,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-22 12:40:30,5,4,62,金牌会员,,,64gb,公开版,深空灰色
6493539,c8045ff2-dcb3-4257-a32a-2902a6999e87,2018-02-23 12:28:10,26,好评好评好评、囤货囤货囤货、哈哈哈哈哈哈哈,m***s,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-01-28 10:58:36,5,2,105,PLUS会员,,,64gb,公开版,深空灰色
6493539,dd80984d-3da4-445c-93b7-d1e1e0fdde81,2018-02-23 12:19:49,1,此用户未填写评价内容,1***p,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-22 09:09:52,5,2,61,银牌会员,,,64gb,公开版,深空灰色
6493539,a2e3427d-80b1-4f70-8095-ad62494aef11,2018-02-23 12:12:58,9,此用户未填写评价内容,j***s,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-14 10:41:50,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,6eb4c2cd-9409-48e7-98bc-d11d15f45224,2018-02-23 12:06:38,22,真是不错，很喜欢&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;,飞***目,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-01 14:07:31,5,2,105,PLUS会员,,,64gb,公开版,深空灰色
6493539,ba4ce0ec-47e0-4020-a8f1-783100b3a5ad,2018-02-23 11:57:57,19,此用户未填写评价内容,j***s,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-04 20:25:30,5,4,62,金牌会员,,,64gb,公开版,深空灰色
6493539,7b0e44a9-ce4c-4c8f-a20a-798f406b0ac7,2018-02-23 11:57:26,18,此用户未填写评价内容,j***j,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-05 10:58:58,5,4,62,金牌会员,,,64gb,公开版,深空灰色
6493539,14ee2a3b-0b74-4851-b26d-e708914706de,2018-02-23 11:56:46,2,此用户未填写评价内容,梅***尔,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-21 00:11:53,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,d61edea8-2b20-49f1-8cbd-19d9e454e945,2018-02-23 11:56:43,18,不错，很快，很高档,香***产,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-05 15:59:30,5,2,105,PLUS会员,,,64gb,公开版,深空灰色
6493539,a2f97161-e6d6-45f3-b383-e1658a56ac60,2018-02-23 11:53:19,17,此用户未填写评价内容,j***v,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-06 17:06:09,5,2,105,PLUS会员,,,64gb,公开版,深空灰色
6493539,4e299aa7-f86b-465d-8752-bd8558dae591,2018-02-23 11:24:39,18,此用户未填写评价内容,l***7,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-05 19:12:31,5,2,105,钻石会员,,,64gb,公开版,深空灰色
6493539,62611fea-a2d4-4075-8fe2-6e77031b9a00,2018-02-23 11:16:32,10,默认好评！！！默认好评！！！默认好评！！！默认好评！！！默认好评！！！默认好评！！！默认好评！！！默认好评！！！默认好评！！！,累***息,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-13 05:25:16,5,4,105,PLUS会员,,,64gb,公开版,深空灰色
6493539,d189a8d1-aad7-4df0-bcf9-a6ef492566eb,2018-02-23 11:15:45,14,还行，买了好几次了，三四个啊旅途默默,s***Q,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-09 10:05:31,5,4,105,钻石会员,,,64gb,公开版,深空灰色
6493539,ba10e86f-ba60-48b2-a25c-2ddb86244cc5,2018-02-23 11:08:37,24,此用户未填写评价内容,j***L,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-01-30 11:21:24,5,2,90,企业会员,,,64gb,公开版,深空灰色
6493539,6d35ea38-2f44-4b1b-a9ed-30a5d1597c1f,2018-02-23 11:08:03,11,此用户未填写评价内容,w***娟,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-12 22:35:02,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,4bbc9211-eed6-46e4-803a-1fd6e06894af,2018-02-23 10:33:21,2,此用户未填写评价内容,会***7,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-21 15:25:33,5,2,61,银牌会员,,,64gb,公开版,深空灰色
6493539,69654989-f313-47b1-9673-7197018afdb1,2018-02-23 10:13:37,3,此用户未填写评价内容,小***忒,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-20 22:20:59,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,d585db03-e283-415b-9381-47f9af4bc09f,2018-02-23 09:47:27,23,此用户未填写评价内容,R***a,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-01-31 17:24:11,5,2,105,PLUS会员,,,64gb,公开版,深空灰色
6493539,2cebb2e1-53b6-4950-abbd-cb990d7669ef,2018-02-23 09:34:03,11,好好好好好好哈哈哈哈,徐***何,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-12 20:03:52,5,0,105,钻石会员,,,64gb,公开版,深空灰色
6493539,275882f4-91b1-46ab-9762-f7f983856e46,2018-02-23 09:08:24,2,此用户未填写评价内容,s***丶,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-21 15:29:38,5,2,105,钻石会员,,,64gb,公开版,深空灰色
6493539,7e6cb7c1-e70c-4e97-80c0-c80ed4390ed0,2018-02-23 08:58:59,13,此用户未填写评价内容,j***ゝ,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-10 15:06:31,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,d0861fb6-ec81-4b09-a7ea-3831d0f4b8e6,2018-02-23 08:58:09,41,此用户未填写评价内容,静***空,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-01-13 13:31:46,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,a27a9dab-29b0-4e61-a00b-a3ceb05be6d3,2018-02-23 08:47:14,2,此用户未填写评价内容,1***p,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-21 19:18:13,5,4,105,钻石会员,,,64gb,公开版,深空灰色
6493539,820ab4ca-6106-4aa1-80d2-5e533b3fbf7a,2018-02-23 08:14:33,14,好！！！！！！！！！！！！！！！！,o***3,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-09 17:45:20,5,2,105,PLUS会员,,,64gb,公开版,深空灰色
6493539,b57797eb-f772-4701-9f35-3491506121e3,2018-02-23 07:58:33,19,此用户未填写评价内容,1***0,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-04 22:13:00,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,b797a84a-faa0-462d-90df-ef8db0b44bde,2018-02-23 07:53:00,13,此用户未填写评价内容,j***m,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-10 17:23:54,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,4738670f-d028-4c4f-b358-9e862b5e6e1e,2018-02-23 07:43:29,3,此用户未填写评价内容,x***h,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-20 13:04:25,5,2,105,钻石会员,,,64gb,公开版,深空灰色
6493539,7bcec3b5-a902-49d5-b55b-7980b0ab1887,2018-02-23 03:19:50,17,此用户未填写评价内容,大***妹,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-06 00:06:18,5,4,62,金牌会员,,,64gb,公开版,深空灰色
6493539,a88a5f3b-dfb2-460d-b71c-ef44281a255d,2018-02-23 03:04:10,2,此用户未填写评价内容,我***丶,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-21 11:31:04,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,feff88bc-9632-40bf-a8d9-3e2b7a34b838,2018-02-23 01:00:10,6,未来,难***_,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-17 19:35:29,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,ab050e35-36cb-40bb-aff4-4ccc97c5befc,2018-02-23 00:56:59,2,此用户未填写评价内容,j***米,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-21 10:24:06,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,bf721352-c9fc-44d8-9cfe-4c4bf1e53687,2018-02-23 00:16:43,24,作为果粉，iPhone x是我最中意的。,j***3,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-01-30 05:43:02,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,f9da8a41-8f38-46ea-8245-6a0106bca3cf,2018-02-23 00:02:11,2,此用户未填写评价内容,l***7,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-21 22:15:53,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,d39eb454-e4d0-4952-94da-bd55494f7a74,2018-02-22 23:51:56,2,手机都是有型号的，应该是真的，全国联保，任何一家苹果售后都可以，用着是舒服呢,j***y,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-20 10:38:43,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,3ccd7b97-5708-4102-8afc-7757ce5de988,2018-02-22 23:41:46,1,1344444444444444444,M***3,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-21 14:55:51,5,0,62,PLUS会员,,,64gb,公开版,深空灰色
6493539,b34cc764-cbdb-4a7b-98fe-b50ae42fe722,2018-02-22 23:36:15,43,此用户未填写评价内容,j***q,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-01-10 17:23:06,2,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,51da078f-ae87-45a9-9edb-8c7d3f3d54ce,2018-02-22 23:17:51,3,此用户未填写评价内容,杨***予,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-19 20:29:38,5,2,105,PLUS会员,,,64gb,公开版,深空灰色
6493539,f6589d1f-36af-4300-b033-7de02233e55f,2018-02-22 22:55:16,29,此用户未填写评价内容,盘***丨,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-01-24 20:42:05,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,95742060-509c-4f11-8398-552877ee14d6,2018-02-22 22:39:07,36,此用户未填写评价内容,b***7,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-01-17 20:39:27,5,2,105,PLUS会员,,,64gb,公开版,深空灰色
6493539,14bde143-72c9-451e-9f31-032556a25e4a,2018-02-22 22:37:06,1,此用户未填写评价内容,孤***凡,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-21 20:36:39,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,3095900c-54c7-4ff8-8e6b-42c95ce581b6,2018-02-22 22:29:35,29,此用户未填写评价内容,小***3,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-01-24 16:58:55,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,8fefffb2-5608-465d-ad31-2811950d0587,2018-02-22 22:26:17,2,优秀,j***6,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-20 22:27:29,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,7ff6b53f-c5a9-44fa-a0fa-72635f644b2e,2018-02-22 22:22:12,44,此用户未填写评价内容,兔***1,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-01-09 19:17:33,5,2,105,钻石会员,,,64gb,公开版,深空灰色
6493539,4dea1ca0-47e4-4b58-a8c9-c89aeea3f2e6,2018-02-22 22:17:02,6,IphoneX一如既往地给力，很漂亮，速度很快，如我所愿，京东速度一如既往地给力！,天***荒,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-16 12:38:02,5,2,105,钻石会员,,,64gb,公开版,深空灰色
6493539,ed287904-ff07-4d02-a1d0-74155a431b16,2018-02-22 22:14:54,10,此用户未填写评价内容,V***R,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-12 09:30:40,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,19c54543-7800-44ef-b51b-e92936f2c5fe,2018-02-22 21:57:20,6,此用户未填写评价内容,呆***0,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-16 15:26:29,5,2,105,钻石会员,,,64gb,公开版,深空灰色
6493539,42242228-25f8-4181-93cd-3c66061ffcde,2018-02-22 21:48:10,12,单位的奖品，开发票的，因为可以开发票，我们单位都在京东买，谢谢京东！！！！！,姚***关,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-10 00:07:42,5,4,105,PLUS会员,,,64gb,公开版,深空灰色
6493539,48c9f69c-009c-4348-914c-a2f3bb5ebea7,2018-02-22 21:37:08,2,此用户未填写评价内容,指***凉,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-20 17:36:40,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,48545f7b-7a0a-49eb-bc97-40b7a0f7744f,2018-02-22 21:26:46,6,此用户未填写评价内容,j***a,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-16 00:18:01,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,b7d6fde9-ce30-4deb-9da2-7aa35223b294,2018-02-22 21:03:22,29,此用户未填写评价内容,小***6,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-01-24 15:39:35,5,2,105,钻石会员,,,64gb,公开版,深空灰色
6493539,8f163151-7906-465b-9eb4-c3429fc12df9,2018-02-22 21:02:38,0,此用户未填写评价内容,T***u,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-02-22 11:05:14,5,2,62,金牌会员,,,64gb,公开版,深空灰色
6493539,27398803-3bda-4c89-b7d0-62c90ad315e5,2018-02-22 20:47:03,23,此用户未填写评价内容,h***2,深空灰色,5089253,【Airpods套装】Apple iPhone X (A1865) 64GB 深空灰色 移动联通电信4G手机,2018-01-30 23:35:00,5,2,105,PLUS会员,,,64gb,公开版,深空灰色
