pid,guid,creationTime,days,content,nickname,productColor,referenceId,referenceName,referenceTime,score,userClient,userLevelId,userLevelName,userProvince,userRegisterTime,版本,颜色
5924266,65f7c613-db35-4ef7-96be-b738fb288ea9,2018-06-16 14:31:41,15,送给女朋友的  颜色很好  就是手机背面不光滑,誓***莫,魅丽红,5924266,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-01 00:17:47,5,4,105,钻石会员,,,全网通（6gb 64gb）,魅丽红
5924266,c6e6890a-f86f-462a-b092-b736deef9009,2018-06-21 13:34:14,30,帮同事买的，买了两台了。。。。。。。。。。。,j***l,魅丽红,5924266,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-05-22 09:44:07,5,2,105,钻石会员,,,全网通（6gb 64gb）,魅丽红
5924266,911e964a-bbd5-422f-948c-9dd0fc4e37b6,2018-06-18 13:41:48,0,昨天下单   今天到货  给老婆的生日礼物,h***8,魅丽红,5924266,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 01:20:42,5,4,62,金牌会员,,,全网通（6gb 64gb）,魅丽红
5924266,fca380cf-9e75-4585-bb42-d79905b18919,2018-06-10 23:37:06,3,"手机很好没bug,这是第一个荣耀手机，以前用了二款低端华为手机时隔五六年了，用了四五天卡了一次，玩王者的话充满百分之一百大概能玩四五个钟然后没掉过帧，充电好像要一个多钟，安兔兔没超过二十一万，系统很人性化用着用着你会发现很多没见过的功能，夜拍一般日拍就不知道了，4G运行内存够用一开机就有2.6G多，常用的应用不要自动管理允许后台运行就可以。",爱***好,魅丽红,5853581,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-07 10:50:15,5,4,62,金牌会员,,,全网通（4gb 64gb）,魅丽红
5924266,023a8bfc-7726-43e3-99a6-a7528fdf4fb0,2017-12-25 23:02:33,0,以前用过华为mate1，mate2，荣耀6，C8817L的华为手机，这是2017年迎接2018新年的第五部华为了。希望它的的寿命可以超越梦想，博美小狗?拍照十分清晰可见。指纹密码很好用。京东配送也很快，半夜下单，第二天就到了。支持京东商城正品。,马***祺,极光蓝,5853573,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2017-12-25 06:08:59,5,4,105,PLUS会员,,,全网通（6gb 128gb）,极光蓝
5924266,ffeb8ca6-b525-4eb6-9653-50d60000a374,2018-04-09 10:17:04,8,4月1号下单到2号中午就收到了京东快递快是没得说，买V10就是看上了它的处理器麒麟970算是高端了，购买的标准版的价位*还可以接受，手机是给媳妇买的正常用不玩游戏，手机性能还算足够用个两三年还是没问题的，手机性价比来说还是不错的，除了拍照美颜不如R15与X21，V10硬件上还是占优势的，总之家人喜欢就行,S***达,魅丽红,5853581,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-04-01 14:07:23,5,2,62,金牌会员,,,全网通（4gb 64gb）,魅丽红
5924266,0f5a02a0-6bba-4c01-8c73-afbbd762386e,2018-06-12 12:53:06,1,很好，很喜欢 ，好评,j***5,魅丽红,5924266,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-11 12:33:51,5,4,105,钻石会员,,,全网通（6gb 64gb）,魅丽红
5924266,b9b0b6e1-edda-44f3-87fe-ec6d9a7f3f63,2018-01-07 19:32:51,12,一直信赖荣耀，从荣耀V8  荣耀路由器2到荣耀V10可以算是荣耀品牌的老用户了，特意用了几天过来评价。整体体验不错，不愧ai革命新旗舰，人脸解锁要升级最新版本才有，解锁速度超快。后置双摄效果细腻堪比单反相机，ai语音翻译助手让你出门旅行不论到哪个国家都不会有交流障碍，这点算是同行业的领先技术值得点赞，5.99寸屏只有5.5寸握感，单手操作简单，灵活。负屏绑定手机号一键查询快递信息超方便。打开游戏助手开始游戏过程中电话信息免打扰，配合荣耀路由器2游戏体验更佳，可以感受到光一般的速度。唯一缺点就是没有配置耳机。图片来自荣耀V8仅供参考。,j***1,幻夜黑,5853593,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2017-12-26 01:55:12,5,4,61,银牌会员,,,全网通（4gb 64gb）,幻夜黑
5924266,98e7c805-e434-47f8-b2d2-88fd0ab2f282,2017-12-31 21:56:21,17,从收到货到现在 使用没毛病 拍照效果好 全面屏看电视爽 安兔兔跑个分性能不错 然后再配个荣耀车载超级快充 简直就是绝配 充电和原装手机充电器一样快 更新系统后有了人脸解锁功能 升级系统双清之后 耗电比以前改善了很多 打王者荣耀打开游戏模式 打开高帧率模式 再加上全面屏 整体很流畅 视野更宽广 语言助手很好用 熄屏状态也能用 2999这个价 值了,如***F,沙滩金,5853575,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2017-12-14 10:08:06,5,4,105,钻石会员,,,全网通（6gb 64gb）,沙滩金
5924266,f1641f9f-fb4e-4253-81dc-0c0122c76218,2018-06-23 12:52:28,14,还行吧，但是没有想象中那么好，但是功能什么的都挺好的,t***J,幻夜黑,5853579,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-09 19:37:04,5,21,61,银牌会员,,,全网通（6gb 64gb）,幻夜黑
5924266,dfa290fd-a4c9-493c-bb39-3bd867e72179,2018-06-23 12:52:24,1,怎么连耳机都没有？？？,G***哥,极光蓝,5821455,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-22 21:37:13,5,4,61,银牌会员,,,全网通（6gb 64gb）,极光蓝
5924266,c5b6081c-7744-4f3d-bf2d-0e06e758f999,2018-06-23 12:50:55,6,不错，功能多，拿起手机自动刷脸解锁?，这功能我是太喜欢了，指纹解锁手上有点汗也能很快打开还很灵敏，不向之前荣耀8稍微一点才都解不了。这手机用了好几天都很满意，自营的产品值得信赖,伴***8,沙滩金,5853575,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-17 21:09:10,5,4,105,钻石会员,,,全网通（6gb 64gb）,沙滩金
5924266,5d76b8c5-b5ca-43a2-a6de-1a2b362a3b66,2018-06-23 12:48:02,6,正常使用的情况下用两天半，打王者荣耀的情况下就半天，别的没啥挑的，对于V10现在的价位来说是物有所值&hellip;&hellip;,悦***1,极光蓝,5853573,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-17 15:03:47,5,4,62,PLUS会员,,,全网通（6gb 128gb）,极光蓝
5924266,b2e52e51-7022-469f-8601-9879cf195a13,2018-06-23 12:46:51,7,这应该算是水桶机，照相与音质不错，照片视频用oppor15拍的,小路弯弯147,幻夜黑,5853593,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-16 14:49:08,5,4,105,PLUS会员,,,全网通（4gb 64gb）,幻夜黑
5924266,64aefff6-76f0-4c99-ba7b-377d65ebba2b,2018-06-23 12:44:51,18,关注很长时间了，618活动，买的非常合适,n***e,极光蓝,5821455,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-05 19:25:46,5,4,62,PLUS会员,,,全网通（6gb 64gb）,极光蓝
5924266,4c6696ca-eb6f-4e32-a91c-4b51571eda10,2018-06-23 12:44:18,3,其实很喜欢，但是因为个人原因决定晚一点再换手机,秦***妃,魅丽红,5853587,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-20 22:55:14,5,4,105,PLUS会员,,,全网通（6gb 128gb）,魅丽红
5924266,9b757296-a416-4c75-896b-a48a64d4bef0,2018-06-23 12:43:49,3,都还好吧！就是感觉应用太多了，没有返回键用得不太习惯，其他的等多用哈再评,动***7,极光蓝,5853573,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-20 22:48:14,5,4,62,PLUS会员,,,全网通（6gb 128gb）,极光蓝
5924266,8ce7a95d-144e-4708-8582-ccd1e19cf1d2,2018-06-23 12:42:12,22,因为不喜欢刘海屏选的这个，外形好看，自拍很清晰，系统运行很流畅，黑科技也比较多，希望华为越来越好，越来越物美价廉。,天***河,极光蓝,5821455,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-01 00:00:21,5,4,105,PLUS会员,,,全网通（6gb 64gb）,极光蓝
5924266,38b99af3-f4b0-437c-80ac-9408ec2b8277,2018-06-23 12:39:30,15,手机性能不错，可是还有点小问题，,j***g,幻夜黑,5853593,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-08 11:16:37,5,4,61,银牌会员,,,全网通（4gb 64gb）,幻夜黑
5924266,ce0351d0-d92c-49f4-896d-ddea7fed0de7,2018-06-23 12:32:00,5,1.见过摄像头突出的，但没见过这么突出的！2.居然不支持微信指纹支付！！目前就这两点,陈***情,极光蓝,5853591,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 01:06:50,3,4,61,银牌会员,,,全网通（4gb 64gb）,极光蓝
5924266,38946ce9-0b7a-40c7-8aed-2983de99e4b8,2018-06-23 12:31:28,7,之前用的也是荣耀手机，用了三年，真的很结实，孩子怎么扔都没事，所以这次果断又买了同一品牌，老公选的样子喜欢，内存够大，刚用时突然闪到恢复出厂设置了，没动它自己又回来了。不知道是不是荣耀手机都会出点小问题，之前用的也是，开始来电听不到声音后来自己就好了。用用在看吧，打算过几个月老公生日给他也没个同款。,拿***哈,魅丽红,5924266,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-16 00:20:59,5,4,61,PLUS会员,,,全网通（6gb 64gb）,魅丽红
5924266,8c7c37c5-0e2e-46a6-8d84-1c33a1c76f9b,2018-06-23 12:30:45,6,618买的手机2479元以为价格比较实惠，但只一周时间****2369元，还送礼物。低110元。,b***0,魅丽红,5924266,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-17 09:07:40,5,4,61,银牌会员,,,全网通（6gb 64gb）,魅丽红
5924266,e59be396-cb7d-47d6-8f6e-621e4f69db68,2018-06-23 12:28:44,9,手机看了很久了，上手感觉很好。用着满意,r***l,沙滩金,5853575,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-14 10:22:37,5,21,61,银牌会员,,,全网通（6gb 64gb）,沙滩金
5924266,17c5ada9-8a1d-4fe1-846b-16db6eea5a59,2018-06-21 22:10:26,16,此用户未填写评价内容,o***a,沙滩金,5924270,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-05 00:38:56,5,4,105,PLUS会员,,,全网通（6gb 128gb）,沙滩金
5924266,1a034229-341e-4e12-a151-1cbacd8f6ef9,2018-06-21 22:00:14,20,此用户未填写评价内容,菩***4,极光蓝,5821455,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-01 10:09:08,5,4,61,PLUS会员,,,全网通（6gb 64gb）,极光蓝
5924266,98a37b62-6711-495f-b6bb-a2e8b604ebc5,2018-06-21 21:51:41,1,此用户未填写评价内容,空***懂,炫影蓝,7694155,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-20 12:26:26,5,4,105,PLUS会员,,,全网通（6gb 64gb）,炫影蓝
5924266,dd0b93bd-6d9b-4822-8267-5738c0e1203d,2018-06-21 21:36:59,1,此用户未填写评价内容,j***w,幻夜黑,5853579,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-20 18:36:40,5,4,61,银牌会员,,,全网通（6gb 64gb）,幻夜黑
5924266,96eec188-3444-4f6f-b31b-28cfccc0024e,2018-06-21 21:33:48,0,我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有买到比较坑的产品，如果我用这段话来评价，说明这款产品没问题，至少85分以上，而比较垃圾的产品，我绝对不会偷懒到复制粘贴评价，我绝对会用心的差评，这样其他消费者在购买的时候会作为参考，会影响该商品销量，而商家也会因此改进商品质量。,岩***轩,魅丽红,5924266,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-21 04:07:27,5,4,105,PLUS会员,,,全网通（6gb 64gb）,魅丽红
5924266,e13a95b1-ae97-41f6-a8aa-dad253075f8c,2018-06-21 21:32:27,16,此用户未填写评价内容,l***x,魅丽红,5924266,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-05 21:32:45,5,4,61,银牌会员,,,全网通（6gb 64gb）,魅丽红
5924266,799a0f08-ea4b-40da-8566-6f6550fee561,2018-06-21 21:29:54,11,此用户未填写评价内容,s***7,极光蓝,5821455,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-10 12:48:21,5,4,105,PLUS会员,,,全网通（6gb 64gb）,极光蓝
5924266,6029f13f-e443-46a8-8d59-e5e913c73c03,2018-06-21 21:24:15,1,此用户未填写评价内容,j***e,魅丽红,5853581,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-20 22:25:05,5,4,61,银牌会员,,,全网通（4gb 64gb）,魅丽红
5924266,b61ccee5-f7ad-47b4-8f21-f3da0bd08a19,2018-06-21 21:22:55,52,此用户未填写评价内容,j***c,魅丽红,5853581,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-04-30 22:30:18,5,4,61,银牌会员,,,全网通（4gb 64gb）,魅丽红
5924266,2e8da446-919d-4f97-8d5b-b439eaabdd5b,2018-06-21 21:12:56,3,此用户未填写评价内容,夜***人,沙滩金,5853575,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 15:47:42,5,4,105,PLUS会员,,,全网通（6gb 64gb）,沙滩金
5924266,ca95785d-3e1e-4356-b058-a279bc189c78,2018-06-21 21:07:51,45,此用户未填写评价内容,-***-,沙滩金,5853575,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-05-07 09:44:41,5,4,105,PLUS会员,,,全网通（6gb 64gb）,沙滩金
5924266,41df25e3-d12e-4332-aada-a854ffeacae7,2018-06-21 21:07:04,1,此用户未填写评价内容,j***e,魅丽红,5924266,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-20 22:03:44,5,4,61,银牌会员,,,全网通（6gb 64gb）,魅丽红
5924266,8eeb1319-63ba-48c5-bede-d4ecc5e29b83,2018-06-21 21:04:48,0,此用户未填写评价内容,j***f,极光蓝,5853573,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-21 11:30:19,5,4,61,银牌会员,,,全网通（6gb 128gb）,极光蓝
5924266,2497a452-60b3-481e-a2c0-003d4545380b,2018-06-21 21:02:49,5,此用户未填写评价内容,g***c,幻夜黑,5853579,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-16 12:00:24,5,4,61,银牌会员,,,全网通（6gb 64gb）,幻夜黑
5924266,eef7cef0-f134-4e18-a214-d46c28b81439,2018-06-21 20:59:32,3,此用户未填写评价内容,j***r,幻夜黑,5853579,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 16:19:56,5,2,61,银牌会员,,,全网通（6gb 64gb）,幻夜黑
5924266,31a17de1-5a87-4869-a8b5-4d3a74d5f395,2018-06-21 20:58:31,16,此用户未填写评价内容,w***k,极光蓝,5821455,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-05 19:04:04,5,4,61,银牌会员,,,全网通（6gb 64gb）,极光蓝
5924266,05744a35-7f11-44c2-9021-b37de505989e,2018-06-21 20:58:02,1,此用户未填写评价内容,j***y,极光蓝,5853591,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-20 17:47:49,5,4,62,金牌会员,,,全网通（4gb 64gb）,极光蓝
5924266,eab1f345-5315-451f-8765-b02d8f3410d5,2018-06-21 20:54:46,15,此用户未填写评价内容,1***1,幻夜黑,5924244,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-06 07:58:08,5,4,62,PLUS会员,,,全网通（6gb 128gb）,幻夜黑
5924266,da34e7fe-52d0-4e66-b2ed-12a9fba54e0f,2018-06-21 20:54:19,16,此用户未填写评价内容,m***6,极光蓝,5821455,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-05 21:13:59,5,4,62,金牌会员,,,全网通（6gb 64gb）,极光蓝
5924266,1b9f34ce-dcaa-4fb4-abee-b45ccd49faf1,2018-06-21 20:52:17,16,此用户未填写评价内容,k***6,极光蓝,5821455,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-05 15:21:11,5,4,61,银牌会员,,,全网通（6gb 64gb）,极光蓝
5924266,9a1a84ce-2b30-4fff-bc3a-f57bef971448,2018-06-21 20:50:55,3,此用户未填写评价内容,z***j,魅丽红,5924266,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 12:57:57,5,4,62,金牌会员,,,全网通（6gb 64gb）,魅丽红
5924266,3d99cfe7-3761-47bd-a587-3930deb8025b,2018-06-21 20:49:48,4,此用户未填写评价内容,李***儿,幻夜黑,5853579,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-17 10:31:01,5,4,61,银牌会员,,,全网通（6gb 64gb）,幻夜黑
5924266,d5df2f95-b994-4c1a-a7f8-3449e38a766f,2018-06-21 13:21:50,17,此用户未填写评价内容,淘***吗,幻夜黑,5853593,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-04 15:55:50,5,4,61,银牌会员,,,全网通（4gb 64gb）,幻夜黑
5924266,056e88ce-647a-435e-ab9b-a3be6066d0ed,2018-06-21 13:19:37,44,第二部，啦啦啦咳咳特意N95特哦呦喂考虑替我这我就图KKK喔喔喔路上如图YY,F***丨,极光蓝,5853591,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-05-08 19:23:22,5,4,105,PLUS会员,,,全网通（4gb 64gb）,极光蓝
5924266,3e39ad1d-103f-4016-b79c-567a5f90ec11,2018-06-21 13:18:33,37,此用户未填写评价内容,6***3,极光蓝,5853591,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-05-15 17:23:56,5,4,62,PLUS会员,,,全网通（4gb 64gb）,极光蓝
5924266,69f58add-af6a-4064-8fbf-b7554da81fdf,2018-06-21 13:14:47,3,此用户未填写评价内容,j***5,幻夜黑,5924244,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 07:13:30,5,4,105,钻石会员,,,全网通（6gb 128gb）,幻夜黑
5924266,d222c89e-d1d4-4d28-a98f-61b04bd3f1d2,2018-06-21 13:08:04,3,此用户未填写评价内容,j***m,幻夜黑,5853579,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 19:07:04,5,4,61,银牌会员,,,全网通（6gb 64gb）,幻夜黑
5924266,7f921aa6-4335-4200-b4ea-f5463754128e,2018-06-21 13:07:57,1,此用户未填写评价内容,z***0,极光蓝,5821455,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-20 13:18:19,5,4,61,银牌会员,,,全网通（6gb 64gb）,极光蓝
5924266,0e014a54-f18e-4d46-827e-6377d3b7d4b7,2018-06-21 13:03:32,3,此用户未填写评价内容,j***g,魅丽红,5924266,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 12:00:43,5,4,105,钻石会员,,,全网通（6gb 64gb）,魅丽红
5924266,5c3a3b2d-e6f4-444c-8c97-31dbc7435d96,2018-06-21 13:01:34,14,此用户未填写评价内容,j***y,幻夜黑,5853579,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-07 13:17:08,5,4,61,银牌会员,,,全网通（6gb 64gb）,幻夜黑
5924266,65d3bfdd-dee4-4e8e-9bf4-748337c432bf,2018-06-21 13:00:31,1,玩了一下 非常不错  还有那个吓人的技术也非常牛逼,G***A,极光蓝,5853573,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-20 14:54:01,5,4,61,银牌会员,,,全网通（6gb 128gb）,极光蓝
5924266,7ebca202-fe60-436f-8691-9af629279951,2018-06-21 13:00:24,4,此用户未填写评价内容,藤***板,幻夜黑,5853593,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-17 22:48:23,5,4,61,银牌会员,,,全网通（4gb 64gb）,幻夜黑
5924266,7f77fc22-934e-4825-8758-4d7453de1efa,2018-06-21 12:59:45,3,此用户未填写评价内容,图***V,沙滩金,5924252,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 21:20:24,5,4,62,PLUS会员,,,全网通（4gb 64gb）,沙滩金
5924266,0c5859b0-985d-4883-8600-f24ad3115c16,2018-06-21 12:46:35,3,好好好好好好好好好好,j***n,幻夜黑,5853579,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 07:38:02,5,4,105,PLUS会员,,,全网通（6gb 64gb）,幻夜黑
5924266,cbf36499-bd73-42b0-9826-640d6beddae3,2018-06-21 12:46:29,3,此用户未填写评价内容,幸***果,幻夜黑,5853579,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 20:47:06,5,2,105,PLUS会员,,,全网通（6gb 64gb）,幻夜黑
5924266,7b5e90dc-daa3-49aa-9a91-fe08d79764bd,2018-06-21 12:42:19,14,眼一闭一睁，世界杯第七个比赛日又过去了嚎~随着赛程一点点朝前推进，我们不难发现，有一些悬念已逐步揭晓，而另一些悬念也开始诞生。,海***蓝,幻夜黑,5924244,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-07 14:41:12,5,4,105,PLUS会员,,,全网通（6gb 128gb）,幻夜黑
5924266,f4d723d0-fcab-4a43-9f6c-fc7be89a9543,2018-06-21 12:28:24,3,此用户未填写评价内容,w***y,幻夜黑,5853579,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 19:08:27,5,4,62,金牌会员,,,全网通（6gb 64gb）,幻夜黑
5924266,4d3d3de5-52fc-4b07-ab8a-e5f8404ee37f,2018-06-21 12:20:05,3,此用户未填写评价内容,魔***败,沙滩金,5924252,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 15:36:11,5,4,62,金牌会员,,,全网通（4gb 64gb）,沙滩金
5924266,c893d1ea-078c-4d0d-83c6-2d53f7aabac8,2018-06-21 12:03:45,28,此用户未填写评价内容,迷***影,极光蓝,5821455,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-05-24 23:34:19,5,2,62,金牌会员,,,全网通（6gb 64gb）,极光蓝
5924266,596c0d8c-a65c-4804-af2f-d7c9d9370c69,2018-06-21 12:00:54,101,此用户未及时填写评价内容，系统默认好评！,Z***8,幻夜黑,5924244,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-03-12 08:44:23,5,4,61,银牌会员,,,全网通（6gb 128gb）,幻夜黑
5924266,50e77eb9-2c17-49eb-beaf-394dddd6cdf9,2018-06-21 11:57:42,38,此用户未填写评价内容,l***l,幻夜黑,5924244,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-05-14 19:08:42,5,4,61,银牌会员,,,全网通（6gb 128gb）,幻夜黑
5924266,0727105d-c94e-443c-a6c2-7a02b2ac4c79,2018-06-21 11:39:31,1,此用户未填写评价内容,流***景,幻夜黑,5853593,荣耀 V10 高配版 6GB+64GB 魅丽红 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-20 08:42:23,5,4,61,银牌会员,,,全网通（4gb 64gb）,幻夜黑
5853579,97c2968b-3617-486d-8e11-a75f9d333aa4,2018-06-20 14:25:38,9,不喜欢刘海儿屏，mix2s上手太压手，对比下，此型号机性价比高，有nfc，马上升级吓人的技术，比荣耀10结实，电量足些。上手感觉还行，系统运行流畅，屏幕我是没看见斜纹。总体好评，另，我是来晒手机壳的好吧！,s***k,幻夜黑,5853579,荣耀 V10 高配版 6GB+64GB 幻夜黑 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-11 00:56:25,5,4,62,PLUS会员,,,全网通（6gb 64gb）,幻夜黑
5853579,eff35dfa-5a4f-4c2d-b536-692cb50dcc9e,2018-01-02 15:52:11,7,宝贝等了一个星期终于到了，6寸的屏还以为会很大呢，打开后很惊艳，和6p一样大，拿着刚刚好，手感也是贼爽。手机很漂亮，人脸解锁指纹解锁都是秒开。还送了一张免费电信卡，流量免费使用两个月，再也不担心寒假在家流量不够用了。,xpwdlbVigYfc,幻夜黑,5853579,荣耀 V10 高配版 6GB+64GB 幻夜黑 移动联通电信4G全面屏游戏手机 双卡双待,2017-12-26 12:15:24,5,4,61,银牌会员,,,全网通（6gb 64gb）,幻夜黑
5853579,f69d9d55-7c60-45e2-b677-ace4c76354ac,2018-06-12 08:50:07,7,手机挺好的，刚刚用起来不太习惯，用了就好发现真的挺好的，总体上来说可以，就是，裸机，没有耳机，什么的，总是心里边觉得，这个手机啥玩意啊，希望官网可以配备耳机，便宜点的都行，就是给一个都行，你让我们怎么去买，哼,j***w,幻夜黑,5853579,荣耀 V10 高配版 6GB+64GB 幻夜黑 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-05 12:27:58,5,4,62,金牌会员,,,全网通（6gb 64gb）,幻夜黑
5853579,70ba1b96-73ff-4f9a-9d82-7c408125c64b,2018-06-05 21:40:37,4,说实话俺不是那种手机控，实用性价比高就行这台手机关注了好几个月，终于等到我心目中的价格果断下单，果然没有让我失望相当给力要是再送点礼品就更好了！哈哈,j***i,幻夜黑,5853579,荣耀 V10 高配版 6GB+64GB 幻夜黑 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-01 00:08:33,5,4,62,金牌会员,,,全网通（6gb 64gb）,幻夜黑
